Compte;libellé;sens;Numéro Agence SCE
575140900080;TRANSIT ENEO/CAMWATER WAFA SGMA;MIXTE;9
575140900090;TRANSIT ENEO/CAMWATER WAFA YDE;MIXTE;9
575140900110;TRANSIT ENEO/CAMWATER WAFA BDA;MIXTE;9
575140900120;TRANSIT ENEO/CAMWATER WAFA BUEA;MIXTE;9
575140900130;TRANSIT ENEO/CAMWATER WAFA DLA;MIXTE;9
575140900180;TRANSIT ENEO/CAMWATER WAFA BFSS;MIXTE;9
575150200000;TRANSIT EXPRESS UNION BTOUA;MIXTE;9
575150300000;TRANSIT EXPRESS UNION EBWA;MIXTE;9
575150400000;TRANSIT EXPRESS UNION GRA;MIXTE;9
575150500000;TRANSIT EXPRESS UNION MRA;MIXTE;9
575150600000;TRANSIT EXPRESS UNION KRIBI;MIXTE;9
575150700000;TRANSIT EXPRESS UNION NDERE;MIXTE;9
575150800000;TRANSIT EXPRESS UNION SGMA;MIXTE;9
575150900000;TRANSIT EXPRESS UNION YDE;MIXTE;9
575151100000;TRANSIT EXPRESS UNION BDA;MIXTE;9
575151200000;TRANSIT EXPRESS UNION BUEA;MIXTE;9
575151300000;TRANSIT EXPRESS UNION DLA;MIXTE;9
575151800000;TRANSIT EXPRESS UNION BAFSSAM;MIXTE;9
575160200000;CPTE TRANSIT PAIEMENT FACTURE  BTOA;MIXTE;9
575160300000;CPTE TRANSIT PAIEMENT FACTURE EBWA;MIXTE;9
575160400000;CPTE TRANSIT PAIEMENT FACTURE GROUA;MIXTE;9
575160500000;CPTE TRANSIT PAIEMENT FACTURE MROUA;MIXTE;9
575160600000;CPTE TRANSIT PAIEMENT FACTURE KRIBI;MIXTE;9
575160700000;CPTE TRANSIT PAIEMENT FACTURE NGDERE;MIXTE;9
575160800000;CPTE TRANSIT PAIEMENT FACTURE SAGMA;MIXTE;9
575160900000;CPTE TRANSIT PAIEMENT FACTURE YDE;MIXTE;9
575161100000;CPTE TRANSIT PAIEMENT FACTURE BDA;MIXTE;9
575161200000;CPTE TRANSIT PAIEMENT FACTURE BUEA;MIXTE;9
575161300000;CPTE TRANSIT PAIEMENT FACTURE DLA;MIXTE;9
575161800000;CPTE TRANSIT PAIEMENT FACTURE BFSSAM;MIXTE;9
575170200000;CPTE TRANSIT E.U MOBILE BTOA;MIXTE;9
575170300000;CPTE TRANSIT E.U MOBILE EBWA;MIXTE;9
575170400000;CPTE TRANSIT E.U MOBILE GROUA;MIXTE;9
575170500000;CPTE TRANSIT E.U MOBILE MROUA;MIXTE;9
575170600000;CPTE TRANSIT E.U MOBILE KRIBI;MIXTE;9
575170700000;CPTE TRANSIT E.U MOBILE NGDERE;MIXTE;9
575170800000;CPTE TRANSIT E.U MOBILE SAGMA;MIXTE;9
575170900000;CPTE TRANSIT E.U MOBILE YDE;MIXTE;9
575171100000;CPTE TRANSIT E.U MOBILE BDA;MIXTE;9
575171200000;CPTE TRANSIT E.U MOBILE BUEA;MIXTE;9
575171300000;CPTE TRANSIT E.U MOBILE DLA;MIXTE;9
575171800000;CPTE TRANSIT E.U MOBILE BFSSAM;MIXTE;9
575172000000;CPTE TRANSIT COMPENSATION E.U;MIXTE;9
575180200000;CPTE TRANSIT E.U/TPE BTOA;MIXTE;9
575180300000;CPTE TRANSIT E.U/TPE EBWA;MIXTE;9
575180400000;CPTE TRANSIT E.U/TPE GROUA;MIXTE;9
575180500000;CPTE TRANSIT E.U/TPE MROUA;MIXTE;9
575180600000;CPTE TRANSIT E.U/TPE KRIBI;MIXTE;9
575180700000;CPTE TRANSIT E.U/TPE NGDERE;MIXTE;9
575180800000;CPTE TRANSIT E.U/TPE SAGMA;MIXTE;9
575180900000;CPTE TRANSIT E.U/TPE YDE;MIXTE;9
575181100000;CPTE TRANSIT E.U/TPE BDA;MIXTE;9
575181200000;CPTE TRANSIT E.U/TPE BUEA;MIXTE;9
575181300000;CPTE TRANSIT E.U/TPE DLA;MIXTE;9
575181800000;CPTE TRANSIT E.U/TPE BAFSSAM;MIXTE;9
575190200000;CPTE TRANSIT E.U.I  BTOA;MIXTE;9
575190300000;CPTE TRANSIT E.U.I  EBWA;MIXTE;9
575190400000;CPTE TRANSIT E.U.I  GROUA;MIXTE;9
575190500000;CPTE TRANSIT E.U.I  MROUA;MIXTE;9
575190600000;CPTE TRANSIT E.U.I  KRIBI;MIXTE;9
575190700000;CPTE TRANSIT E.U.I  NGDERE;MIXTE;9
575190800000;CPTE TRANSIT E.U.I  SANGMA;MIXTE;9
575190900000;CPTE TRANSIT E.U.I  YDE;MIXTE;9
575191100000;CPTE TRANSIT E.U.I  BDA;MIXTE;9
575191200000;CPTE TRANSIT E.U.I  BUEA;MIXTE;9
575191300000;CPTE TRANSIT E.U.I  DLA;MIXTE;9
575191800000;CPTE TRANSIT E.U.I  BAFSS;MIXTE;9
57520_______;COMPTE TRANSIT CAISSE HOP ;MIXTE;NULL
575200000000;TRANSIT COMPENSATION HOP;MIXTE;9
575200000002;COMPTE TRANSIT CAISSE HOP BTA;MIXTE;9
575200000003;COMPTE TRANSIT CAISSE HOP EBW;MIXTE;9
575200000004;COMPTE TRANSIT CAISSE HOP GRA;MIXTE;9
575200000005;COMPTE TRANSIT CAISSE HOP MRA;MIXTE;9
575200000006;COMPTE TRANSIT CAISSE HOP KRIBI;MIXTE;9
575200000007;COMPTE TRANSIT CAISSE HOP NDERE;MIXTE;9
575200000008;COMPTE TRANSIT CAISSE HOP SGMA;MIXTE;9
575200000009;COMPTE TRANSIT CAISSE HOP YDE;MIXTE;9
575200000011;COMPTE TRANSIT CAISSE HOP BDA;MIXTE;9
575200000012;COMPTE TRANSIT CAISSE HOP BUEA;MIXTE;9
575200000013;COMPTE TRANSIT CAISSE HOP DLA;MIXTE;9
575200000018;COMPTE TRANSIT CAISSE HOP BFSS;MIXTE;9
575210000000;TRANSIT VTES AU COMPTANT;MIXTE;9
575210000002;TRANSIT VENTE COMPTANT BTA;MIXTE;9
575210000003;TRANSIT VENTE COMPTANT EBW;MIXTE;9
575210000004;TRANSIT VENTE COMPTANT GRA;MIXTE;9
575210000005;TRANSIT VENTE COMPTANT MRA;MIXTE;9
575210000006;TRANSIT VENTE COMPTANT KRIBI;MIXTE;9
575210000007;TRANSIT VENTE COMPTANT NDERE;MIXTE;9
575210000008;TRANSIT VENTE COMPTANT SGMA;MIXTE;9
575210000009;TRANSIT VENTE COMPTANT YDE;MIXTE;9
575210000011;TRANSIT VENTE COMPTANT BDA;MIXTE;9
575210000012;TRANSIT VENTE COMPTANT BUEA;MIXTE;9
575210000013;TRANSIT VENTE COMPTANT DLA;MIXTE;9
575210000018;TRANSIT VENTE COMPTANT BFSS;MIXTE;9
575220000000;TRANSIT ACOMPTE/DOSSIERS;MIXTE;9
575230000000;TRANSIT FRAIS DE RETARD;MIXTE;9
575240000000;TRANSIT FRAIS FORFAITAIRE;MIXTE;9
575250000000;TRANSIT AGIOS REFONTE;MIXTE;9
575260000000;TRANSIT FRAIS INTERV.BQUE;MIXTE;9
575300000002;COMPTE TRANSIT BANQUE HOP BTA;MIXTE;9
575300000003;COMPTE TRANSIT BANQUE HOP EBW;MIXTE;9
575300000004;COMPTE TRANSIT BANQUE HOP GRA;MIXTE;9
575300000005;COMPTE TRANSIT BANQUE HOP MRA;MIXTE;9
575300000006;COMPTE TRANSIT BANQUE HOP KRIBI;MIXTE;9
575300000007;COMPTE TRANSIT BANQUE HOP NDERE;MIXTE;9
575300000008;COMPTE TRANSIT BANQUE HOP SGMA;MIXTE;9
575300000009;COMPTE TRANSIT BANQUE HOP YDE;MIXTE;9
575300000011;COMPTE TRANSIT BANQUE HOP BDA;MIXTE;9
575300000012;COMPTE TRANSIT BANQUE HOP BUEA;MIXTE;9
575300000013;COMPTE TRANSIT BANQUE HOP DLA;MIXTE;9
575300000018;COMPTE TRANSIT BANQUE HOP BFSS;NULL;9
575413______;TRANSIT EFFETS A L'ENCT BICEC;DEBIT;9
57541331____;TRANSIT EFFETS A L'ENCT SGBC;DEBIT;9
57541361____;TRANSIT EFFETS A L'ENCT NFC;DEBIT;9
57541371____;TRANSIT EFFETS A L' ENCT CCP ;DEBIT;9
57551_______;TOTAL TRANSIT CAISSE;MIXTE;9
57552_______;TOTAL TRANSIT CRCD CAISSE;MIXTE;9
575520000200;TRANSIT CAISSE CRCD BERTOUA;MIXTE;9
575520000300;TRANSIT CRCD CAISSE EBOLOWA;MIXTE;9
575520000400;TRANSIT CRCD CAISSE GAROUA;MIXTE;9
575520000500;TRANSIT CRCD CAISSE MAROUA;MIXTE;9
575520000700;TRANSIT CRCD CAISSE NGAOUNDERE;MIXTE;9
575520000800;TRANSIT CRCD CAISSE SANGMELIMA;MIXTE;9
575520001100;TRANSIT CRCD CAISSE BAMENDA;MIXTE;9
575520001200;TRANSIT CRCD CAISSE BUE;MIXTE;9
58__________;CREANCES EN SOUFR./CORRESPONDANT;Mixte;9
581_________;CREANCES IMMOBILISEES;Mixte;9
59__________;PROV/DEPREC.CPTES DE TRESORERIE ;Mixte;9
591_________;PROV/DEPREC.DES TITRES PLACEMT&TRANSACT°;Mixte;9
591100000000;PROV DEPREC CPTE CORRESP.;MIXTE;9
592_________;PROV. DEPREC.DES CPTES DE CORRESP.;Mixte;9
592500000000;TRANSIT AGIO REFONTE;MIXTE;9
6___________;COMPTES DE CHARGES;Mixte;9
60__________;CHARGES/OPERAT°TRESORERIE& iINTER BCAIRE;Mixte;9
601_________;INTERETS SUR OP.DU MARCHE MONETAIRE;Mixte;9
601200000000;INT./OP.DU MARCHE MONETAIRE BEAC;DEBIT;9
603_________;INTERET/EMPRUNT & CPTE A TERME ;Mixte;9
6031________;INT/EMPRUNT & CPTE A TERME;DEBIT;NULL
603100000000;INT/EMPRUNT A COURT TERME;DEBIT;9
603100900000;PROV INT/EMPRUNT A C.T;DEBIT;9
603102000000;INT/EMPRUNT A CT BICEC;DEBIT;9
603103000000;INT/EMPRUNT A C T SGBC;DEBIT;9
603104000000;INT/EMPRUNT A C T SCB;DEBIT;9
603105000000;INT/EMPRUNT A CT BQUE ATLANTIQUE;DEBIT;9
603106000000;INT/EMPRUNT A C.T N F C;DEBIT;9
603106090000;PROV INT/EMPRUNT NFC;DEBIT;9
603107000000;INT/EMPRUNT BGFI;DEBIT;9
603108000000;INT/EMPRUNT A CT  C B C;DEBIT;9
603108090000;PROV INT/EMPRUNT A C T C B C;DEBIT;9
603109000000;INT/EMPRUNT A CT AFRILAND;DEBIT;9
603109009000;PROV INT/EMPRUNT CT AFRILAND;DEBIT;9
6032________;INT/DEPOT A TERME;DEBIT;NULL
603200000000;INT/DEPÖT A TERME EMF;DEBIT;9
603209000000;PROV/INT/DEPOT A TERME EMF;DEBIT;9
605_________;INTERETS/COMPTES A VUE;DEBIT;9
6050________;INTERETS ET AGIOS;DEBIT;9
605020000000;INTERETS ET AGIOS BICEC;DEBIT;9
605020090000;PROV .INTERETS BI CEC;DEBIT;9
605030000000;INTERETS & AGIOS SGBC;DEBIT;9
605030090000;PROV.INTERETS SGBC;DEBIT;9
605032000000;INT.& AGIOS SGB  PARIS;DEBIT;9
605032009000;PROV.INT & AGIOS SGB PARI;DEBIT;9
605040000000;INTERET & AGIOS  SCB;DEBIT;9
605040009000;PROV .INT ET AGIOS SCB;DEBIT;9
605060000000;INTERETS ET AGIOS  DIVERS;DEBIT;9
605061000000;INTERETS ET AGIOS N F C;DEBIT;9
605061090000;PROV INTERET ET AGIOS NFC ;DEBIT;9
605080000000;INTERETS &  AGIOS C B C;DEBIT;9
605080009000;PROV .INT. & AGIOS C B C ;DEBIT;9
605081000000;INTERETS & AGIOS ECO BANK;DEBIT;9
605090000000;INT.&  AGIOS AFRILAND BQ.;DEBIT;9
605090009000;PROV .INT.& AGIOS AFRI.;DEBIT;9
605091000000;INTERET&AGIOS BANQUE ATLANTIQUE;DEBIT;9
605155000000;INT/TRAITE FOURNISSEURS;DEBIT;9
606310000000;COMMISSIONS/EMPRUNTS AFRILAND;DEBIT;9
606320000000;COMMISSIONS/EMPRUNTS SGC;DEBIT;9
606330000000;COMMISSIONS/EMPRUNT ECOBANK;DEBIT;9
606360000000;COMMISSIONS SUR EMPRUNT DIVERS;DEBIT;9
606380000000;COMMISSIONS SUR EMPRUNT IFC;DEBIT;9
61__________;CHARGES SUR OPERAT° AVEC LA CLTELE;DEBIT;9
612_________;INTERETS SUR DEPOTS A TERME;DEBIT;9
612000000000;INTERETS/DEPÖTS A TERME;DEBIT;9
612009000000;PROV D'INTERETS/DEPOT A TERME;DEBIT;9
615_________;DOT.AMORT.IMMOB CREDIT BAIL;DEBIT;NULL
615110000000;DOTAT° AMORT IMMOB CREDIT BAIL;DEBIT;9
615110900000;DOT.PROV.AMORT IMMO CREDIT BAIL;DEBIT;9
615120000000;DOTAT° AMORT AUTRES IMMO CREDIT BAIL;DEBIT;9
615130000000;ACH ASSUR/MAT CB;DEBIT;9
615300000000;DOT. PROV PERTES LATENTE;DEBIT;9
615400000000;DOT.PROV. NON PERCEPT° LOYER CB;DEBIT;9
615500000000;MOINS-VALUE CESS°/IMMOB DE CREDIT BAIL;DEBIT;9
615600000000;DEPRECIATION/IMMOB DONNEES CB;DEBIT;9
615610000000;MOINS-VALUE SUR IMMOB. DONNEES EN C.B;DEBIT;9
615900000000;AUTRES CHARGES/OPERAT° CREDIT BAIL;DEBIT;9
62__________;CHARGES/OPERAT° BCAIRES DIVERSES;Débit;9
621_________;FRAIS ENGAGES& CIONS/CHEQ;Débit;9
621200000000;CIONS/ENCT EFETS BICEC;DEBIT;9
621300000000;CIONS/ ENCT EFFETS SGBC;DEBIT;9
621400000000;CIONS/ENCT EFFETS SCB;DEBIT;9
621500000000;CIONS/ENCT EFETS CBC;DEBIT;9
621600000000;CIONS/ENCT EFFETS DIVERS;DEBIT;9
621610000000;FRS DE RECOUVREMENT CREANCES;DEBIT;9
621700000000;CIONS/ENCT EFFETS CCP;DEBIT;9
621800000000;CIONS/ENCT EFFETS NFC;DEBIT;9
621900000000;CIONS/ENCT EFFET AFRILAND;DEBIT;9
622000000000;COMMISSIONS & FRAIS SUR TITRES;DEBIT;9
623_________;CIONS FRAIS& PERTES/OPERAT° DE CHANGE;Débit;9
623100000000;CIONS/OPERATION DE CHANGE;DEBIT;9
6233________;PERTES DE CHANGE;Débit;9
623310000000;PERTES DE CHANGE;DEBIT;9
625_________;AUTRES  CIONS & FRAIS BANCAIRE;Débit;9
6251________;CIONS/FRAIS TENUE COMPTES;Débit;9
625120000000;CIONS/FRAIS TENUE BICEC;DEBIT;9
625130000000;CIONS/FRAIS TENUE SGBC;DEBIT;9
625140000000;CIONS/FRAIS  TENUE SCB;DEBIT;9
625160000000;CIONS FRAIS TENUE DIVERS;DEBIT;9
625170000000;CIONS FRAIS TENUE CCP;DEBIT;9
625180000000;CIONS FRAIS TENUE C B C;DEBIT;9
625181000000;CIONS FRAIS TENUE NFC;DEBIT;9
625182000000;CIONS FRAIS TENUE BANQUE ATLANTIQUE;DEBIT;9
625190000000;CIONS/FRAIS S G B PARIS;DEBIT;9
625199000000;CIONS/FRAIS AFRILAND BANK;DEBIT;9
625199100000;COMMISSIONS ET COURTAGES;DEBIT;9
625199200000;CIONS/FRAIS ORANGE MONEY;DEBIT;9
625199300000;CIONS/FRAIS MTN MOBILE MONEY;DEBIT;9
625199400000;AUTRES COMMISSIONS SUR TRANSFERT D'ARGENT;DEBIT;NULL
63__________;CHARGES/RESSOUR.PERMAN.;Débit;9
631_________;INERET/RESSOURCES PERM.;Débit;9
6311________;INT/EMPRUNT OBLIGATAIRE;Débit;9
631110000000;INT. & PRIME EMPRUNT OBLIGATAIRE;DEBIT;9
63113_______;INT.CREDIT > 1 AN;Débit;9
631130000000;INT.CREDIT > 1 AN;DEBIT;9
6317________;INT/EMPRUNT A L.T M T C T;Débit;9
631710000000;INT/AUTRES EMPRUNT A M.T.;DEBIT;9
631710900000;PROV INT/EMPRUNT A M.T;DEBIT;9
64__________;CHARGES GENERALES D'EXPLOITATION;DEBIT;9
640_________;MOUVEMENT MARCHANDISES;Débit;9
6401________;STOCKS  VENDUS;Débit;9
640110000000;REVIENT DOSSIERS FINANCES;DEBIT;9
640120000000;STOCK VENDU COMPTANT;DEBIT;9
640130000000;STOCK VENDU CLTS DIVERS;DEBIT;9
640140000000;REVIENT/CARTES BANC SIMPLY;DEBIT;9
6402________;ACHAT DE MSES;Débit;9
640210000000;ACHAT DE MARCHANDISES;DEBIT;9
640210100000;ACHAT FOURNITURES A STOCKER;DEBIT;9
640210200000;AUTRES FRAIS/ACHAT M'SES;DEBIT;9
640211000000;VARIATION DE STOCK MSES;DEBIT;9
640211100000;VARIATION STOCK FOURNITURES;DEBIT;9
640220000000;ACHAT CARTES BANC SIMPLY (E.U);DEBIT;9
640221000000;VARIATION STOCK CARTE BANC SIMPLY;DEBIT;9
6403________;TRANSPORT MARCHANDISES;Débit;9
640310000000;TRANSP.MSES VOIES TERRE;DEBIT;9
640310900000;PROV.TRANS MSE VOIE TERRE;DEBIT;9
640320000000;FRAIS SUR IMPORTATION MSES;DEBIT;9
6404________;MANUTENTION MAGASINAGE;Débit;9
640410000000;MANUTENTION MAGASINAGE;DEBIT;9
640410900000;PROV MANUTENTION;DEBIT;9
641_________;FOURNITURES CONSOMMEES;DEBIT;9
6411________;EAU.ELECT.GAZ. CARBURANT;Débit;9
64110_______;TOTAL  EAU/ELECTRICITE ;Débit;9
641101900000;ELECTRICITE PROFESSIONNEL;DEBIT;9
641101909000;PROV. ELECTRICITE  PROF.;DEBIT;9
641102100000;EAU  PROFESSIONEL;DEBIT;9
641102100900;PROV EAU PROFESSIONNEL;DEBIT;9
641107400000;EAU/ELECT.PERS;DEBIT;9
641107400900;PROV EAU ELECT PERS;DEBIT;9
641117______;CARBURANT LUBRIFIANT;Débit;9
641117100000;CARBURANT/LUB .CAMIONS;DEBIT;9
641117109000;PROV CARB.LUB.CAMIONS;DEBIT;9
641117110000;CARB./LUB. AUTRES VEH.AGC;DEBIT;9
641117110900;PROV CARB AUT.VEH. AGCES;DEBIT;9
641117200000;CARBURANT/LUB AUTRES YDE;DEBIT;9
641117209000;PROV.FRS CARBURANT/LUB VEH. YDE;DEBIT;9
641117300000;CARBURANT/LUB GROUPE ELECT;DEBIT;9
64112_______;ENERGIE;DEBIT;9
641120100000;GAZ;DEBIT;9
6412________;PETIT OUTILLAGE;Débit;9
641280000000;PETIT MATERIEL DE BUREAU;DEBIT;9
641280100000;PETIT MATERIEL D'HABIT.;DEBIT;9
641280200000;PETIT MATERIEL INFORMATIQ;DEBIT;9
641280200900;PROV.PETIT MAT.INFORMATIQUE;DEBIT;9
641280300000;PETIT MATERIEL ELECTRIQUE;DEBIT;9
641280900000;PROV PETIT MATERIEL BUREAU;DEBIT;9
641281000000;PETIT MOBILIER DE BUREAU;DEBIT;9
641291000000;AUTRES OUTILLAGE;DEBIT;9
6413________;FOURNIT.BUREAU & DOCUMENTAT°.GLE;Débit;9
64139_______;FOURNIT.BUREAU DIVERSES;Débit;9
641390000000;FOURNITURES BUREAU DIV.;DEBIT;9
641390900000;PROV FOURNITURES BUREAU DIV;DEBIT;9
641391000000;FOURNIT.BUREAU INFORMATIQ;DEBIT;9
641391090000;PROV FOURNT.BUREAU INFORMAT;DEBIT;9
641391100000;FOURNIT. BUREAU IMPRIMER.;DEBIT;9
641391100090;PROV FOURNITURES IMPRIM.;DEBIT;9
641392000000;FOURNITURES DE BUREAU C.A;DEBIT;9
641395000000;DOCUMENTATION GENERALE;DEBIT;9
6414________;FOURNITURES D'ENTRETIEN;Débit;9
641492000000;PDUITS &  MAT. D' ENTRET.;DEBIT;9
641492090000;PROV PDUITS & MAT D'ENTR;DEBIT;9
641492200000;PDUITS ET MAT D'ENTR. AGENCES;DEBIT;9
6419________;FOURNITURES NON VENTILEES;Débit;9
641961000000;FRAIS PHARMACIE AFRICAIN;DEBIT;9
641961130000;FRAIS PHARMACIE N/AFRIC.;DEBIT;9
641994000000;FOURNIT.PUBLICITE PROPAG.;DEBIT;9
641994009000;PROV FOURNIT. PUBLICITE;DEBIT;9
641999000000;AUTRES MAT.& FOURNIT.CONS;DEBIT;9
642_________;TRANSPORT & DEPLACEMENT;Débit;9
6425________;DEPLACEMENR DU PERSONNEL;Débit;9
64250_______;TRANSPORT PERSONNEL;Débit;9
642502000000;TRANSPORT PERSONNEL RAIL;DEBIT;9
642502090000;PROV TRANSP.PERS.RAIL;DEBIT;9
642503000000;TRANSPORT PERSONNEL ROUTE;DEBIT;9
642503090000;PROV TRANSP PERS ROUTE;DEBIT;9
642504000000;TAXI;DEBIT;9
64252_______;TRANSPORT AERIEN;Débit;9
642521000000;TRANSP.PERS .PROF.AV.INT.;DEBIT;9
642521009000;PROV.TRANSP.PERS PROF.INT.;DEBIT;9
642522000000;TRANSP. AV.PROF.ETRANGER;DEBIT;9
642522009000;PROV.TRANSP.AV.PROF.ETRANGER;DEBIT;9
642523000000;VOY.AVION TIERS .CH.ENT.;DEBIT;9
64253_______;AUTRES TRANSPORTS;Débit;9
642532000000;PEAGES;DEBIT;9
642539000000;AUTRES FRAIS DE TRANSP-DEMARCHAGE;DEBIT;9
642539100000;AUTRES FRAIS DE PROSPECTION;DEBIT;9
642539110000;AUTRES FRS DEMARCHAGE MANDATAIRES CCIAUX;DEBIT;9
6426________;TRANSPORT MSES PAR VOIE TERRESTRE;DEBIT;NULL
642610000000;TRANSP.MSES VOIES TERRE;DEBIT;9
642610900000;PROV.TRANSP.MSES VOIES TERRE;DEBIT;9
642620000000;MANUTENTION MAGASINAGE;DEBIT;9
6427________;TRANSP.CONGES DU PERS.;Débit;9
642760000000;VOYAGE ROUTE CONGES PERS;DEBIT;9
642760090000;PROV.VOY.RTE CONGES PERS ;DEBIT;9
642765210000;VOYAGE CONGE PERS AVION;DEBIT;9
642765210900;PROV .VOY.AVION CONGES;DEBIT;9
64295_______;TRANSPORT EFFETS;Débit;9
642950300000;TRANSPORT EFFETS PERS.;DEBIT;9
643_________;AUTRES SVICES CONSOMMMES;Débit;9
6431________;AFFRANCHISSEMTS TELEPHONE TELEX;Débit;9
643154000000;AFFRANCH. & EXPEDIT° COURRIER;DEBIT;9
643154009000;PROV.AFFRANCH.& EXPEDIT° COURRIERS;DEBIT;9
643154100000;LOCATION BOITE POSTALE;DEBIT;9
643154100900;PROV.LOCATION BOITE POSTALE;DEBIT;9
643154200000;TELEPHONE ET FAX;DEBIT;9
643154209000;PROV.TELEPHONE ET FAX;DEBIT;9
643154210000;FRAIS ABONNEMENT/CABLE TV;DEBIT;9
643154220000;CONNEXION INTERNET;DEBIT;9
643154220900;PROV. CONNECTION INTERNET;DEBIT;9
643154230000;HEBERGEMENT SITE INTERNET SCE;DEBIT;9
643154240000;MAINTENANCE LOGICIEL ;DEBIT;9
6432________;FRAIS DE MISSION;Débit;9
643210000000;MISSION REST. CADRES;DEBIT;9
643220000000;MISSION MAITRISES & EMPLOYES;DEBIT;9
643230000000;MISSION ADMINISTRATEUR;DEBIT;9
643240000000;FRAIS DE MISSION DIRECTION GENERALE;DEBIT;9
643242000000;FRAIS DE MISSION DIRECTEUR GENERAL ADJOINT;DEBIT;9
643250000000;FRS MISSION AUDIT INTERNE;DEBIT;9
643260000000;FRS MISSION CONTROLE PERMANENT;DEBIT;9
643270000000;FRS MISSION COMMERCIAUX;DEBIT;9
643272000000;FRAIS DE MISSION DIRECTION DES ENGAGEMENTS;DEBIT;9
643280000000;FRAIS DE MISSION DFC ;DEBIT;9
643282000000;FRAIS DE MISSION DIRECTION DES RISQUES;DEBIT;9
643283200000;MISS° HOTEL ET RESTAU. CHAUFFEUR;DEBIT;9
643290000000;FRAIS DE MISSION DIRECTION STRATEGIE ET MARKETING;CREDIT;9
643292000000;FRAIS DE MISSION SECRETARIAT GENERAL;DEBIT;9
6433________;RECEPTIONS. PUBLICITE;Débit;9
643310000000;RECEPTION & INVITATION;DEBIT;9
643311000000;RECEPTION ET REST;DEBIT;9
643361500000;SERVICE PUBLICITE PROPAG.;DEBIT;9
643361509000;PROV SERVICE PUBLICITE PROPAG.;DEBIT;9
643361510000;ANNONCE & PUBLICITE LEGALE;DEBIT;9
643361520000;SERVICE SMS A LA CLIENTELE;DEBIT;9
6434________;LOYERS & CHARGES LOCATIVES;Débit;9
643401100000;LOCATION IMMEUBLE PROF.;DEBIT;9
643401109000;PROVISION LOYER IMMEUBLE PROF;DEBIT;9
643422000000;LOCATION IMMEUBLE PERSONEL;DEBIT;9
643422090000;PROV LOYER IMMEUBL.PERS;DEBIT;9
643450000000;LOCATION VEHICULE;DEBIT;9
643450900000;PROV LOCATION VEHICULE;DEBIT;9
643460000000;LOCATION MATERIEL;DEBIT;9
643461400000;LEASING MAT.OUT.VEHICULE;DEBIT;9
643461409000;PROV LEASING MAT.& OUT.;DEBIT;9
643470000000;LOCATION TPE  (EXPRESS UNION);DEBIT;9
6435________;HONORAIRES & FRAIS CONTENTIEUX;Débit;9
64356_______;HONORAIRE& FRAIS CONTENTIEUX.RESIDENT;Débit;9
643561100000;HONORAIRE JURID.& FISCAL;DEBIT;9
643561109000;PROV.HONORAIRE JURID & FISCAL;DEBIT;9
643561110000;HONORAIRES DESFILIS &  ASSOCIES;DEBIT;9
643561200000;HONORAIRE COMPTABLE;DEBIT;9
643561209000;PROV.HONORAIRE COMPTABLE;DEBIT;9
643561300000;FRAIS D' ACTES ADMIN;DEBIT;9
643561309000;DOT.PROV.FRS D'ACTES&CTENTIEUX;DEBIT;9
643561310000;FRAIS CTENTIEUX & ADMINISTRATIFS;DEBIT;9
643561320000;FRS CTIEUX & ADMINISTRATIF LIES AU PERSONNEL;DEBIT;9
643561400000;HONORAIRE INFORMATIQUE;DEBIT;9
643561409000;PROV HONN INFORMATIQUE;DEBIT;9
643561500000;HONORAIRES MEDICAUX;DEBIT;9
643561600000;FRAIS D'ACTES NOTARIES;DEBIT;9
64357_______;HONORAIRES & FRAIS CONTENTIEUX  N/R;Débit;9
6436________;ENTRETIEN ET REPARATIONS;Débit;9
643610000000;PIECES DETACHEES;DEBIT;9
643610900000;PROV PIECES DETACHEES;DEBIT;9
643620000000;ENT.REPAR.MOB.PROFESS.;DEBIT;9
643621000000;ENTRETIEN  LOCAUX  PROFESSIONEL;DEBIT;9
643621100000;REPARATION LOCAUX PROFESSIONEL;DEBIT;9
643621200000;PREVENTION INCENDIE/LOCAUX PROFESSIONNEL;DEBIT;9
643622000000;PNEUMATIQUES;DEBIT;9
643622090000;PROV PNEUMATIQUE;DEBIT;9
643622220000;ENT REPAR LOCAUX  HABIT.;DEBIT;9
643650000000;ENT.REPAR. AUTRES MAT.TRANSP ;DEBIT;9
643651000000;REPARATION MARCHANDISE;DEBIT;9
643652000000;MONTAGE LIVING;DEBIT;9
643653000000;ENTRET.REPARAT° CAMION;DEBIT;9
643654000000;ENT.REPAR. VEH.DG;DEBIT;9
643655000000;ENT.REPAR. VEH.DGA;DEBIT;9
643656000000;ENT.REPAR. VEH.DFC;DEBIT;9
643657000000;ENT.REPAR.VEH. SG;DEBIT;9
643658000000;ENT.REPAR.VEH. DR;DEBIT;9
643659000000;ENTRETIEN ET REPAR.MATERIEL;DEBIT;9
643659009000;PROV REPAR  MATERIEL;DEBIT;9
643659100000;SERVICE APRES VENTE(SAV);DEBIT;9
643659110000;ENTRETIEN MATERIELS INFORMATIQUE;DEBIT;9
643681000000;ENT REPAR.MOB .HABIT;DEBIT;9
643690000000;AUTRES ENTRETIENS;DEBIT;9
643691000000;TRAVAUX A FACON;DEBIT;9
6438________;AUTRES SERVICES;Débit;9
643800000000;FRAIS MEDICAUX N/AFRIC;DEBIT;9
643809000000;PROV FRAIS MEDICAUX N/AF;DEBIT;9
